,Year,Month,Day,Hour,Minute,Temp,Cloud_opacity,DHI,DNI,GHI,WindVel,Output_Power
7934,2022,7,28,14,0,18.6,36.8,335,48,363,1.7,1443.04682102441
7935,2022,7,28,15,0,17.9,24.8,260,174,347,1.2,1493.75210910871
7936,2022,7,28,16,0,17.6,27.7,200,104,242,0.6,972.0965929062
7937,2022,7,28,17,0,17.2,33.4,127,33,137,0.3,503.422545749741
7938,2022,7,28,18,0,15.9,27.7,54,57,63,0.7,181.977608295049
7939,2022,7,28,19,0,13.6,3.3,9,19,11,0.9,5.73131033153311
7947,2022,7,29,3,0,9.9,5.5,23,143,37,0.2,62.5222844090811
7948,2022,7,29,4,0,11.7,13.5,69,259,121,0.1,250.83358912269
7949,2022,7,29,5,0,14.2,0,66,619,260,0.5,253.671871734756
7950,2022,7,29,6,0,16.7,0,81,708,389,0.7,692.099962500014
7951,2022,7,29,7,0,18.7,0,92,766,511,1,1536.80064903307
7952,2022,7,29,8,0,20.4,0,96,812,616,1.2,2307.99098952401
7953,2022,7,29,9,0,21.8,0.8,104,828,691,1.2,2906.50005903276
7954,2022,7,29,10,0,22.9,11.4,248,547,657,1.1,2843.73731948953
7955,2022,7,29,11,0,23.6,32.3,443,88,509,1.2,1973.08839263129
7956,2022,7,29,12,0,23.8,36.9,442,21,457,1.3,1711.47152594619
7957,2022,7,29,13,0,23.8,32.1,368,120,449,1.5,1820.05650040361
7958,2022,7,29,14,0,23.3,27,315,171,414,2.4,1762.12065793635
7959,2022,7,29,15,0,21.9,48,234,9,239,3.5,898.691075697024
7960,2022,7,29,16,0,20,36.3,176,78,202,3.4,817.611853350889
7961,2022,7,29,17,0,18.6,2.2,62,525,193,2.6,789.020510206084
7962,2022,7,29,18,0,17.5,0,32,391,85,2,107.718285600277
7971,2022,7,30,3,0,14.4,1.4,21,161,37,0.9,52.9091053632864
7972,2022,7,30,4,0,15.1,1.3,49,440,131,0.7,170.54407167778
7973,2022,7,30,5,0,16.6,0,64,616,255,0.5,241.985264858717
7974,2022,7,30,6,0,18.3,0,78,707,384,0.5,670.264856540309
7975,2022,7,30,7,0,19.9,0,91,763,506,0.9,1516.23398997823
7976,2022,7,30,8,0,21.2,0,99,803,611,1.7,2293.61143208534
7977,2022,7,30,9,0,22.4,23.6,316,302,525,2.4,2120.57933305304
7978,2022,7,30,10,0,22.3,61.5,283,0,283,2.9,1056.6833310285
7979,2022,7,30,11,0,21,42.4,422,9,428,2.9,1622.65210615824
7980,2022,7,30,12,0,20.1,41.7,417,1,417,2.9,1578.72045740448
7981,2022,7,30,13,0,19.6,58.2,273,0,273,2.7,1031.90055920953
7982,2022,7,30,14,0,20.3,61.8,217,0,217,2.5,811.593803695722
7983,2022,7,30,15,0,21.8,47.6,230,3,232,3,865.235906792118
7984,2022,7,30,16,0,21.7,10.8,133,422,288,3.8,1352.520405814
7985,2022,7,30,17,0,20.1,0,56,558,195,3.9,794.54524002406
7986,2022,7,30,18,0,17.5,11.8,37,255,74,2.7,120.126934905872
7995,2022,7,31,3,0,12.3,64.5,8,0,8,1.9,1.9884382120827
7996,2022,7,31,4,0,14,49.3,57,0,57,2.1,193.240983046535
7997,2022,7,31,5,0,16.1,49.5,112,0,112,2.7,410.248800158719
7998,2022,7,31,6,0,17.7,12.7,150,375,319,3.5,770.76705150979
7999,2022,7,31,7,0,19,0,122,667,484,3.9,1504.66201713329
8000,2022,7,31,8,0,20.4,0.3,139,704,586,3.8,2237.99080494419
8001,2022,7,31,9,0,21.8,16.4,329,325,555,3.9,2255.6585086357
8002,2022,7,31,10,0,23.1,48.9,350,16,362,4.1,1368.92037402249
8003,2022,7,31,11,0,23.5,77.4,163,0,163,4.3,592.473641277578
8004,2022,7,31,12,0,22.9,66,236,0,236,4.1,876.296812614633
8005,2022,7,31,13,0,22.5,60.4,248,0,248,3.8,923.734988321385
8006,2022,7,31,14,0,22.4,40.3,311,19,321,3.8,1232.34171033603
8007,2022,7,31,15,0,21.7,41.3,233,40,254,3.8,987.394721873705
8008,2022,7,31,16,0,20.3,57.8,124,0,124,3.5,448.638478203622
8009,2022,7,31,17,0,19.2,45,94,0,94,3.1,332.731266558916
8010,2022,7,31,18,0,18,54.9,32,0,32,2.4,91.468667272146
8020,2022,8,1,4,0,13.8,82.7,22,0,22,1.3,55.0662287252874
8021,2022,8,1,5,0,14.2,81.9,47,0,47,0.5,153.052206610257
8022,2022,8,1,6,0,14.5,69.6,120,0,120,0.4,444.839471863885
8023,2022,8,1,7,0,15,53.2,239,3,241,0.4,921.490297330031
8024,2022,8,1,8,0,15.9,41.8,359,0,359,0.4,1375.13681076967
8025,2022,8,1,9,0,17.5,34.3,359,138,459,0.9,1806.30200798678
8026,2022,8,1,10,0,18.5,46.2,293,142,399,1.7,1653.10375409523
8027,2022,8,1,11,0,18.2,31.5,313,269,514,2.2,2279.16801983357
8028,2022,8,1,12,0,18.5,27.4,359,230,527,2.1,2300.37280370185
8029,2022,8,1,13,0,19.3,23.7,306,298,506,2.2,2316.96776904025
8030,2022,8,1,14,0,19.4,47,290,17,300,3,1160.71956214582
8031,2022,8,1,15,0,18.6,42,225,74,260,3.3,1070.79946995529
8032,2022,8,1,16,0,17.6,52.7,150,0,150,2.9,558.100183889333
8033,2022,8,1,17,0,16.8,66.8,61,0,61,2.3,205.910319004837
8034,2022,8,1,18,0,15.3,43.7,42,22,44,1.8,132.703113022467
8043,2022,8,2,3,0,9.2,18.4,17,61,22,0.9,38.0026212410745
8044,2022,8,2,4,0,10.4,49.4,65,44,74,0.8,230.8402316729
8045,2022,8,2,5,0,12.1,14,91,441,220,1.3,349.754847846631
8046,2022,8,2,6,0,13.8,31.4,223,98,263,2.1,915.693322872325
8047,2022,8,2,7,0,15.3,47.4,258,12,265,2.8,1014.20617645439
8048,2022,8,2,8,0,16.8,58,258,0,258,3.2,988.402578398093
8049,2022,8,2,9,0,18.2,38.2,391,51,427,3.6,1659.31806120664
8050,2022,8,2,10,0,19.5,22.9,344,298,565,3.6,2407.98482798511
8051,2022,8,2,11,0,20.4,38.4,410,61,456,3.8,1798.67737040039
8052,2022,8,2,12,0,19.2,58.2,297,0,297,4.4,1130.54284274047
8053,2022,8,2,13,0,16.6,66.4,216,0,216,4.2,824.970953553081
8054,2022,8,2,14,0,15.2,70,166,0,166,3.7,629.77761122043
8055,2022,8,2,15,0,13.7,74.4,112,0,112,3,415.53142185255
8056,2022,8,2,16,0,12.3,83.9,50,0,50,2.8,167.041287980217
8057,2022,8,2,17,0,12,87,22,0,22,3.7,55.9091638585046
8058,2022,8,2,18,0,11.6,53.7,30,0,30,4.3,87.6905600043734
8068,2022,8,3,4,0,15.6,91,12,0,12,3.8,16.2884127250977
8069,2022,8,3,5,0,16,78.5,55,0,55,3.7,183.229752328279
8070,2022,8,3,6,0,16.4,63.8,131,0,131,3.4,485.873982060883
8071,2022,8,3,7,0,16.5,72.7,134,0,134,3.5,497.670321626808
8072,2022,8,3,8,0,16.8,55.8,263,0,263,3.9,1009.3646531268
8073,2022,8,3,9,0,17.5,51.4,323,0,323,4.2,1240.46324232001
8074,2022,8,3,10,0,18,77.6,158,0,158,4.5,589.775120316537
8075,2022,8,3,11,0,17.9,80.6,137,0,137,4.5,506.520400238219
8076,2022,8,3,12,0,17.9,72.4,188,0,188,4.5,709.224919869774
8077,2022,8,3,13,0,17.9,76.3,146,0,146,4.6,542.395222816983
8078,2022,8,3,14,0,17.7,67.1,174,0,174,4.5,654.321614762588
8079,2022,8,3,15,0,17.6,65.9,143,0,143,4.4,531.164502091829
8080,2022,8,3,16,0,17.8,53.1,138,0,138,4.9,510.963252242432
8081,2022,8,3,17,0,17.6,55.8,79,0,79,5.3,276.53885299387
8082,2022,8,3,18,0,16.8,66.1,19,0,19,5.2,42.3466178341742
8092,2022,8,4,4,0,14.2,62.1,48,0,48,4.6,157.323468728846
8093,2022,8,4,5,0,15.3,40.7,138,27,147,4.7,518.612947211078
8094,2022,8,4,6,0,16.6,24.2,200,193,283,4.9,867.663082953111
8095,2022,8,4,7,0,17.8,19.1,237,310,400,5,1394.11960774939
8096,2022,8,4,8,0,19.3,24.8,316,214,447,5,1734.25666374177
8097,2022,8,4,9,0,20.7,39,342,95,406,4.8,1602.97999843175
8098,2022,8,4,10,0,21.6,69.5,216,0,216,4.6,805.181210717475
8099,2022,8,4,11,0,21.7,68.9,222,0,222,4.3,827.680977189947
8100,2022,8,4,12,0,20.2,65.9,235,0,235,3.2,882.959684722152
8101,2022,8,4,13,0,20.6,51.6,300,0,300,3.4,1131.94109033485
8102,2022,8,4,14,0,21.6,65.8,181,0,181,3.9,668.259233659605
8103,2022,8,4,15,0,20.7,73.2,115,0,115,3.8,412.503896178841
8104,2022,8,4,16,0,19.9,81.7,51,0,51,3.5,163.449465795838
8105,2022,8,4,17,0,18.9,73,47,0,47,3.5,148.890377385301
8106,2022,8,4,18,0,18,79.4,13,0,13,3.9,19.3958110228249
8115,2022,8,5,3,0,11.1,35.4,11,27,13,1.3,13.8137563125413
8117,2022,8,5,5,0,13.3,90.5,25,0,25,1.1,66.9760451486511
8118,2022,8,5,6,0,14.3,68.1,118,0,118,1.3,437.705583842136
8119,2022,8,5,7,0,15,57.3,210,0,210,1.4,803.778476058069
8120,2022,8,5,8,0,15.7,48.4,311,2,312,1.5,1201.66292640503
8121,2022,8,5,9,0,17.5,47.6,358,0,358,1.5,1365.51465274993
8122,2022,8,5,10,0,19.4,18.2,229,508,602,1.7,2712.02004760181
8123,2022,8,5,11,0,20.7,21,337,341,589,1.7,2594.08532258801
8124,2022,8,5,12,0,21.5,11.8,218,583,632,1.7,3087.04595083486
8125,2022,8,5,13,0,21.7,33.3,280,237,441,2,1970.7608269649
8126,2022,8,5,14,0,21.5,54.3,236,31,253,2.6,991.829503325933
8127,2022,8,5,15,0,20.9,54.2,194,21,204,3,782.380298604261
8128,2022,8,5,16,0,19.5,68.1,99,0,99,3,351.834715366547
8129,2022,8,5,17,0,17.4,75.7,45,0,45,3.2,142.444320400492
8130,2022,8,5,18,0,15.7,58.3,17,27,20,3.6,35.4912009732521
8139,2022,8,6,3,0,8.2,0,10,171,25,2.1,12.223321519931
8140,2022,8,6,4,0,9.1,0,29,572,123,2.6,97.2472408502628
8141,2022,8,6,5,0,10.6,0,42,721,249,3,163.211282103025
8142,2022,8,6,6,0,12.2,5.2,89,671,359,3.2,692.169055600857
8143,2022,8,6,7,0,14,26.4,229,269,377,3.3,1316.72285259922
8144,2022,8,6,8,0,15.7,0,55,905,613,3.4,2441.04281923044
8145,2022,8,6,9,0,17.1,0,56,927,692,3.5,3131.5409064085
8146,2022,8,6,10,0,18.3,0,56,938,738,3.4,3596.49093921488
8147,2022,8,6,11,0,19,17.4,262,482,617,3.4,2908.64610549394
8148,2022,8,6,12,0,19.4,32.3,345,198,487,3.8,2130.29121614596
8149,2022,8,6,13,0,19.6,39.5,332,97,396,4,1650.75378318784
8150,2022,8,6,14,0,19.4,25.4,250,293,411,4,1983.38324985389
8151,2022,8,6,15,0,19.1,0.5,52,825,437,3.7,2519.45720406756
8152,2022,8,6,16,0,18.5,0,41,768,308,3.8,1698.13198911658
8153,2022,8,6,17,0,17,0,33,651,178,4,785.601889417174
8154,2022,8,6,18,0,14.9,0.4,20,392,64,3.2,52.1634274049418
8164,2022,8,7,4,0,9.8,68,37,0,37,1.3,116.791589883411
8165,2022,8,7,5,0,11.8,50.6,119,0,119,1.4,447.4822184342
8166,2022,8,7,6,0,13.6,25.6,207,157,273,1.6,881.170050093247
8167,2022,8,7,7,0,14.9,33.2,292,68,328,1.6,1234.16020423913
8168,2022,8,7,8,0,16,26.9,328,175,436,1.9,1693.07017449193
8169,2022,8,7,9,0,17.1,3.8,122,771,652,2.1,2882.10644449044
8170,2022,8,7,10,0,18,3.1,119,804,700,2.4,3351.26770065148
8171,2022,8,7,11,0,18.8,23.8,353,278,557,2.8,2451.67278550634
8172,2022,8,7,12,0,19.1,35.9,403,67,451,3.3,1809.33223720166
8173,2022,8,7,13,0,19,31.8,367,103,434,4,1808.93940285221
8174,2022,8,7,14,0,18.4,24.8,286,214,407,4.2,1853.89153552801
8175,2022,8,7,15,0,17.7,31,230,137,297,4,1279.60593324965
8176,2022,8,7,16,0,16.9,57.3,129,0,129,3.5,476.68624895736
8177,2022,8,7,17,0,15.8,51.8,81,0,81,3.2,286.93896185345
8178,2022,8,7,18,0,14.2,38.6,34,0,34,3.1,101.797691229062
8188,2022,8,8,4,0,12.4,85.8,17,0,17,0.9,36.2587809786465
8189,2022,8,8,5,0,13.2,74,60,0,60,0.8,206.02321386713
8190,2022,8,8,6,0,14.3,66.9,118,0,118,0.9,437.514069743458
8191,2022,8,8,7,0,15.7,65.4,166,0,166,1.2,626.08755197205
8192,2022,8,8,8,0,17.3,59.3,239,0,239,1.4,908.293900571158
8193,2022,8,8,9,0,18.7,52.8,314,0,314,1.5,1190.84509676134
8194,2022,8,8,10,0,19.2,17.6,259,452,587,1.2,2617.14700917506
8195,2022,8,8,11,0,18.8,30.1,397,145,503,1.2,2077.73424986539
8196,2022,8,8,12,0,18.3,28.1,373,176,498,1.1,2127.82972861475
8197,2022,8,8,13,0,18.2,40.3,336,62,377,0.9,1521.83341656772
8198,2022,8,8,14,0,18.7,65.9,182,0,182,0.9,679.077252716207
8199,2022,8,8,15,0,19.1,57.8,178,0,178,1.2,662.387924979419
8200,2022,8,8,16,0,18.7,49.8,144,0,144,1.5,530.335624219175
8201,2022,8,8,17,0,17.6,25.2,101,107,123,1.6,474.158281200751
8202,2022,8,8,18,0,15.7,14.6,36,96,45,1.5,109.588032013679
8211,2022,8,9,3,0,9.9,15.1,10,67,15,0.9,10.6196630355621
8212,2022,8,9,4,0,11,11,52,281,92,0.9,181.428743932068
8213,2022,8,9,5,0,12.7,31.6,134,75,152,1.2,508.444819470083
8214,2022,8,9,6,0,14.5,21.2,167,281,284,1.8,781.798560810628
8215,2022,8,9,7,0,16.2,16.7,215,362,401,2.5,1385.99162255755
8216,2022,8,9,8,0,17.5,20.2,277,311,468,2.7,1822.67861372457
8217,2022,8,9,9,0,18.6,1.5,111,801,652,2.9,2921.32016382072
8218,2022,8,9,10,0,19.9,21.6,329,315,555,2.9,2400.55452185569
8219,2022,8,9,11,0,20.9,27,390,183,522,2.9,2194.44918495038
8220,2022,8,9,12,0,21.3,27.8,376,169,495,3.1,2099.16959382725
8221,2022,8,9,13,0,21.6,9.1,172,613,561,3.2,2965.34312631971
8222,2022,8,9,14,0,21.5,6.8,132,634,493,3.3,2653.01967722905
8223,2022,8,9,15,0,21.1,15.3,175,374,347,3.3,1713.87781030344
8224,2022,8,9,16,0,19.9,24.3,139,218,216,3,953.307369650482
8225,2022,8,9,17,0,18.2,43.7,85,7,86,2.6,305.973654133417
8226,2022,8,9,18,0,16.2,31.7,31,17,33,2.6,88.987787670243
8236,2022,8,10,4,0,13.3,83.5,17,0,17,1.7,35.9536008339378
8237,2022,8,10,5,0,15.1,73,59,0,59,2.3,199.984842926079
8238,2022,8,10,6,0,17.1,46.7,184,0,184,3,694.729143238082
8239,2022,8,10,7,0,19.1,23.4,236,229,359,3.3,1246.82251166685
8240,2022,8,10,8,0,20.9,0,84,803,568,3.6,2246.8452844204
8241,2022,8,10,9,0,22.6,0,89,829,647,3.9,2887.36621270703
8242,2022,8,10,10,0,24,0,92,843,694,4.2,3330.80034150384
8243,2022,8,10,11,0,24.8,0,94,844,703,4.5,3560.61590999925
8244,2022,8,10,12,0,25.1,0,93,836,675,4.8,3576.18519144444
8245,2022,8,10,13,0,24.9,0,88,818,613,4.9,3367.17692478432
8246,2022,8,10,14,0,24.1,0,82,785,519,5.1,2942.89956829618
8247,2022,8,10,15,0,23.2,5,107,608,384,4.8,2090.58518014643
8248,2022,8,10,16,0,22,30.2,153,119,189,4.4,798.556865389854
8249,2022,8,10,17,0,20.2,28,92,79,110,4.3,403.651076537361
8250,2022,8,10,18,0,18.6,23.1,27,29,30,4.3,72.3386925191911
8259,2022,8,11,3,0,13.2,1.4,8,63,13,1.9,2.43425580435117
8260,2022,8,11,4,0,14.1,0,33,440,97,1.9,105.961170370258
8261,2022,8,11,5,0,16.3,0,48,640,220,2.5,176.92310371544
8262,2022,8,11,6,0,18.8,0,57,751,351,3.1,568.594838406772
8263,2022,8,11,7,0,21,0,64,815,476,3.2,1465.63390837999
8264,2022,8,11,8,0,22.9,0,68,857,582,3.2,2284.6012850944
8265,2022,8,11,9,0,24.4,0,71,883,663,3.3,2940.54075327584
8266,2022,8,11,10,0,25.4,0,72,897,710,3.7,3399.55113775428
8267,2022,8,11,11,0,25.9,0,72,901,719,4,3646.05800675173
8268,2022,8,11,12,0,26,0,71,894,690,4.2,3668.5025029118
8269,2022,8,11,13,0,25.7,0,68,876,626,4.5,3468.48433810265
8270,2022,8,11,14,0,25.1,0,64,844,531,4.6,3036.45871293513
8271,2022,8,11,15,0,24.5,0,59,790,413,4.6,2378.64742400267
8272,2022,8,11,16,0,23.4,0,52,702,282,4.2,1548.97980500126
8273,2022,8,11,17,0,21.7,0,40,553,152,3.7,667.885521409943
8274,2022,8,11,18,0,19.2,0,20,241,45,3.3,48.0924693102846
8284,2022,8,12,4,0,13.3,0,32,443,95,1.1,102.411139765735
8285,2022,8,12,5,0,15.7,0,47,637,216,0.9,173.068560607272
8286,2022,8,12,6,0,18.4,0,57,745,347,1,561.482679419848
8287,2022,8,12,7,0,20.9,0,64,812,471,0.9,1447.86626177068
8288,2022,8,12,8,0,23,0,67,854,577,1.1,2246.9582062929
8289,2022,8,12,9,0,24.6,0,70,880,656,1.6,2891.56576098236
8290,2022,8,12,10,0,25.9,0,70,895,703,2.1,3336.14534978092
8291,2022,8,12,11,0,26.8,0,69,901,714,2.5,3575.06533561585
8292,2022,8,12,12,0,27.3,0,67,899,687,2.9,3608.81509156221
8293,2022,8,12,13,0,27.4,0,63,885,623,3.4,3422.10468346047
8294,2022,8,12,14,0,27,0,59,857,529,3.7,3010.02161773043
8295,2022,8,12,15,0,26,0,54,807,411,3.9,2374.77012075628
8296,2022,8,12,16,0,24.6,0,46,725,281,3.6,1552.86442614043
8297,2022,8,12,17,0,22.2,0,36,586,151,3.1,676.669020995708
8298,2022,8,12,18,0,18.7,0,17,259,43,2.4,37.1352035886645
8308,2022,8,13,4,0,13.7,0,31,422,90,1.3,97.7025342493389
8309,2022,8,13,5,0,16.2,0,48,617,209,1.4,175.532590565494
8310,2022,8,13,6,0,18.8,0,59,725,338,2,555.732864811481
8311,2022,8,13,7,0,21.1,0,68,789,461,2.6,1433.51312033299
8312,2022,8,13,8,0,23,0,75,827,565,3.1,2236.364025369
8313,2022,8,13,9,0,24.6,0,79,850,643,3.4,2872.61555907391
8314,2022,8,13,10,0,25.9,0,82,860,688,3.6,3304.37287711184
8315,2022,8,13,11,0,26.7,0,84,862,696,3.8,3533.63127774864
8316,2022,8,13,12,0,27,0,82,854,668,4,3543.49938804304
8317,2022,8,13,13,0,26.9,0,78,835,604,4.1,3333.07560469095
8318,2022,8,13,14,0,26.4,0,73,802,510,4.1,2905.44185319873
8319,2022,8,13,15,0,25.7,0,66,747,393,3.8,2261.39136857096
8320,2022,8,13,16,0,24.5,0,56,660,266,3.3,1461.0396309399
8321,2022,8,13,17,0,22.3,0,41,512,140,2.5,617.727659102031
8322,2022,8,13,18,0,19.2,0,18,194,37,1.8,39.8651043284304
8332,2022,8,14,4,0,14.7,0.4,31,406,87,0.6,96.63848166154
8333,2022,8,14,5,0,17.2,0,49,609,206,0.6,177.823109329219
8334,2022,8,14,6,0,19.9,22.9,175,226,252,0.9,756.013935040336
8335,2022,8,14,7,0,22.3,20.6,211,293,364,1.4,1219.81141911971
8336,2022,8,14,8,0,24.1,0.1,94,779,553,1.9,2168.81415002651
8337,2022,8,14,9,0,25.5,30.3,336,156,436,2.2,1715.81977492107
8338,2022,8,14,10,0,26.5,29.5,393,117,475,2.2,1853.52496032147
8339,2022,8,14,11,0,27.2,27.8,393,137,490,2.3,1958.83062916635
8340,2022,8,14,12,0,27.5,3.8,156,686,623,2.5,3161.97790778964
8341,2022,8,14,13,0,27.6,19.5,295,277,470,2.7,2109.02177101583
8342,2022,8,14,14,0,27.4,24.2,286,155,369,2.9,1565.42208882611
8343,2022,8,14,15,0,26.8,3,118,560,359,2.8,1936.78799593822
8344,2022,8,14,16,0,25.5,7.9,94,409,228,2.3,1113.49368084151
8345,2022,8,14,17,0,23.4,52.6,57,0,57,1.5,182.608797979651
8346,2022,8,14,18,0,21.3,35.5,16,19,18,1.1,29.7063997696108
8356,2022,8,15,4,0,15.1,48.4,32,21,34,1.5,93.5529477044396
8357,2022,8,15,5,0,16.7,52.5,91,20,97,2.3,325.886558729474
8358,2022,8,15,6,0,19,21.4,174,217,254,3.1,754.093835429383
8359,2022,8,15,7,0,21.3,14.1,194,373,382,3.3,1286.29649964765
8360,2022,8,15,8,0,23.2,2.9,141,660,526,3.6,2090.93112871218
8361,2022,8,15,9,0,24.4,3.7,169,643,592,4.2,2601.92463285209
8362,2022,8,15,10,0,24.4,5.8,211,579,613,4.9,2864.39852205571
8363,2022,8,15,11,0,24.2,6.7,231,535,608,4.6,2936.90900429248
8364,2022,8,15,12,0,25,19.7,341,228,498,4.4,2176.84103582546
8365,2022,8,15,13,0,25.4,22.6,338,143,426,4.3,1799.66557331833
8366,2022,8,15,14,0,25.3,35.8,281,27,296,3.5,1128.73132873124
8367,2022,8,15,15,0,25.8,84.6,54,0,54,3.2,168.763953150065
8368,2022,8,15,16,0,22.7,65.1,77,0,77,3.6,260.659773523513
8369,2022,8,15,17,0,19.2,74.6,30,0,30,3.6,83.0821407806456
8370,2022,8,15,18,0,18.5,46.6,13,0,13,2.3,19.2526516274039
8380,2022,8,16,4,0,16.5,67.5,20,0,20,1.6,46.2287083156921
8381,2022,8,16,5,0,17.7,73.2,45,0,45,2,142.098668593798
8382,2022,8,16,6,0,18.9,68.7,89,0,89,2.7,313.4582421365
8383,2022,8,16,7,0,20.1,69.3,128,0,128,3.4,464.799816168955
8384,2022,8,16,8,0,21.7,70.4,148,0,148,3.8,539.160372854667
8385,2022,8,16,9,0,23.7,46.1,273,71,321,4,1242.73197393828
8386,2022,8,16,10,0,24.9,11,271,426,567,4.2,2535.80938224277
8387,2022,8,16,11,0,25.1,4,194,610,621,4.3,3061.8759860852
8388,2022,8,16,12,0,25.5,33.1,249,244,416,4.2,1908.92840691937
8389,2022,8,16,13,0,25.9,76,133,0,133,4,469.981991182224
8390,2022,8,16,14,0,25.9,80.5,88,0,88,3.8,297.791615864669
8391,2022,8,16,15,0,25.4,75.7,81,0,81,3.4,271.820965093575
8392,2022,8,16,16,0,23.3,69.6,66,0,66,3.7,217.449752087245
8393,2022,8,16,17,0,20,61.8,37,0,37,3.6,109.349715279356
8394,2022,8,16,18,0,17.8,49.1,12,0,12,2.1,15.7329414062082
8405,2022,8,17,5,0,17.6,89.2,20,0,20,2.7,45.7945743912154
8406,2022,8,17,6,0,18.5,72.6,80,0,80,3.2,278.735472064064
8407,2022,8,17,7,0,19,73.1,114,0,114,3.6,412.237452333151
8408,2022,8,17,8,0,20.1,66.6,175,0,175,3.8,649.765943260323
8409,2022,8,17,9,0,22.2,52.9,285,0,285,4.4,1068.16953051389
8410,2022,8,17,10,0,23.6,45.3,355,5,358,4.9,1345.18347344698
8411,2022,8,17,11,0,24,50.7,328,0,328,5.1,1222.91292789668
8412,2022,8,17,12,0,23.9,32.1,345,131,432,5.2,1823.98963451698
8413,2022,8,17,13,0,23.6,44.7,303,22,316,5.2,1218.43900259625
8414,2022,8,17,14,0,23.1,28.1,288,105,343,5,1442.67162072452
8415,2022,8,17,15,0,22.5,30.1,217,83,251,4.5,1040.90012045058
8416,2022,8,17,16,0,21.5,27.8,134,123,174,3.9,727.421870764239
8417,2022,8,17,17,0,19.7,32.9,75,4,76,3.4,261.082448710157
8418,2022,8,17,18,0,17.5,26,17,8,17,2.6,34.4973364966192
8428,2022,8,18,4,0,13.2,71.3,18,0,18,0.6,39.8294223614554
8429,2022,8,18,5,0,14.8,72.4,39,0,39,0.9,120.94317734629
8430,2022,8,18,6,0,16.5,74.8,68,0,68,1.7,233.912332514282
8431,2022,8,18,7,0,18.2,58.3,154,0,154,2.2,571.715588063206
8432,2022,8,18,8,0,19.8,59.5,187,0,187,2.3,696.355676847534
8433,2022,8,18,9,0,20.9,56.2,232,0,232,2.4,866.995217515983
8434,2022,8,18,10,0,21,55.4,261,0,261,2.4,978.144424754716
8435,2022,8,18,11,0,21.2,67.7,196,0,196,2.5,726.570232280069
8436,2022,8,18,12,0,21.7,69.1,180,0,180,2.6,662.805993151679
8437,2022,8,18,13,0,21,72.7,139,0,139,1.9,504.776908005075
8438,2022,8,18,14,0,20.5,62.8,153,0,153,1.4,560.457574833616
8439,2022,8,18,15,0,20.2,52.4,143,0,143,1,521.955565789813
8440,2022,8,18,16,0,20.1,22,126,71,146,0.2,594.046132434454
8441,2022,8,18,17,0,19.6,41.7,55,0,55,0.2,178.968739084767
8442,2022,8,18,18,0,17.7,31.7,12,0,12,0.2,15.7476959633643
8453,2022,8,19,5,0,16.3,77.9,35,0,35,0.9,104.172537119827
8454,2022,8,19,6,0,17.5,60.7,108,0,108,0.9,390.644755164521
8455,2022,8,19,7,0,18.8,53.1,185,0,185,1.2,690.819086715308
8456,2022,8,19,8,0,20.3,40.7,290,12,296,1.5,1119.66998412789
8457,2022,8,19,9,0,21.7,52.3,277,0,277,1.6,1033.89403543939
8458,2022,8,19,10,0,23.1,54.2,290,0,290,1.6,1075.62835272154
8459,2022,8,19,11,0,24.4,37,378,39,405,1.6,1547.92089589112
8460,2022,8,19,12,0,25.3,52.9,291,0,291,1.4,1066.93842556831
8461,2022,8,19,13,0,25.9,53.8,253,0,253,1.5,922.446032458489
8462,2022,8,19,14,0,25.7,48.2,234,0,234,1.6,852.279318246534
8463,2022,8,19,15,0,25.1,57.2,142,0,142,1.4,505.022849525658
8464,2022,8,19,16,0,23.7,45.5,110,0,110,1.3,385.585641843648
8465,2022,8,19,17,0,20.7,54.2,39,0,39,2.1,116.411096564136
8466,2022,8,19,18,0,18.5,35.3,10,0,10,2.1,8.2176508855241
8477,2022,8,20,5,0,17.2,94.5,9,0,9,0.8,4.81373907166498
8478,2022,8,20,6,0,17.5,81.8,56,0,56,1.6,185.327830153802
8479,2022,8,20,7,0,17.7,56.4,182,0,182,2.2,683.928665962742
8480,2022,8,20,8,0,18.4,44.7,289,1,290,2.4,1101.70431856953
8481,2022,8,20,9,0,19.9,11.5,213,496,533,2.6,2355.9061310854
8482,2022,8,20,10,0,21.3,13.7,268,428,558,3,2558.53557202033
8483,2022,8,20,11,0,21.7,7.6,196,606,611,3.6,3087.28696620156
8484,2022,8,20,12,0,21.6,5.9,162,672,601,4.2,3253.30031899627
8485,2022,8,20,13,0,21.2,0,82,834,582,4.7,3429.40339966245
8486,2022,8,20,14,0,20.4,0,73,815,491,4.5,3008.59920409507
8487,2022,8,20,15,0,20,0,63,754,370,3.9,2296.00811164203
8488,2022,8,20,16,0,19.3,0,52,648,237,3.8,1419.88711861586
8489,2022,8,20,17,0,17.8,0,35,473,111,3.9,532.686002965849
8490,2022,8,20,18,0,16.1,13.7,10,82,17,3.9,9.55414015477037
8500,2022,8,21,4,0,12.5,0.1,25,322,63,2.6,72.1973565025927
8501,2022,8,21,5,0,14,0,46,576,178,3.1,166.306636668231
8502,2022,8,21,6,0,15.7,0,61,694,306,3.7,533.727180996124
8503,2022,8,21,7,0,17.3,10.9,154,483,382,4,1318.15419647729
8504,2022,8,21,8,0,18.5,20.7,261,288,420,4.1,1699.62408715075
8505,2022,8,21,9,0,19,16.7,266,381,507,4.1,2222.54965919811
