Year,Month,Day,Hour,Minute,Temp,DHI,DNI,GHI,WindVel,Output_Power
2021,10,21,4,0,7.8,0,0,0,4.6,31.73
2021,10,21,5,0,7.5,0,0,0,4.4,31.99
2021,10,21,6,0,8,16,0,16,4.4,250.25
2021,10,21,7,0,8.5,49,0,49,4,529.22
2021,10,21,8,0,8.7,96,148,131,3.3,4802.31
2021,10,21,9,0,9,111,103,143,2.9,6268.38
2021,10,21,10,0,9.4,122,434,271,3.1,9144.06
2021,10,21,11,0,9.3,151,278,244,3.5,8841.14
2021,10,21,12,0,9,68,678,271,3.9,8443.07
2021,10,21,13,0,8.5,39,719,207,4.1,8905.18
2021,10,21,14,0,7.6,29,563,109,4.3,5092.4
2021,10,21,15,0,6.4,8,122,19,4.3,399.03
2021,10,21,16,0,5.6,0,0,0,4.3,33.31
2021,10,21,17,0,5.2,0,0,0,4.5,32.58
2021,10,21,18,0,5,0,0,0,4.7,31.93
2021,10,21,19,0,4.6,0,0,0,4.4,31.58
2021,10,21,20,0,3.9,0,0,0,4.3,30.9
2021,10,21,21,0,3.2,0,0,0,4.6,30.86
2021,10,21,22,0,2.9,0,0,0,4.6,30.98
2021,10,21,23,0,2.7,0,0,0,4.8,30.19
2021,10,22,0,0,2.6,0,0,0,4.9,29.35
2021,10,22,1,0,2.5,0,0,0,4.7,28.68
2021,10,22,2,0,2.3,0,0,0,4.7,28.63
2021,10,22,3,0,2.2,0,0,0,4.6,28.4
2021,10,22,4,0,1.9,0,0,0,4.3,28.4
2021,10,22,5,0,1.6,0,0,0,4,36.36
2021,10,22,6,0,1.6,15,143,29,3.8,296.93
2021,10,22,7,0,2.4,33,595,128,3.7,2719.34
2021,10,22,8,0,3.9,42,728,221,3.8,9061.54
2021,10,22,9,0,5,46,790,289,3.9,11637.5
2021,10,22,10,0,5.8,73,703,309,3.9,12615.64
2021,10,22,11,0,6.4,117,483,277,3.9,12498.71
2021,10,22,12,0,6.8,105,451,240,3.9,9486.92
2021,10,22,13,0,6.7,82,337,164,3.8,5416.42
2021,10,22,14,0,6.1,48,345,90,3.7,2427.27
2021,10,22,15,0,4.6,9,68,15,2.9,290.47
2021,10,22,16,0,3.1,0,0,0,2.2,30.57
2021,10,22,17,0,3.9,0,0,0,2.4,29.8
2021,10,22,18,0,5.2,0,0,0,3.4,29.62
2021,10,22,19,0,5.1,0,0,0,4.2,29.6
2021,10,22,20,0,4.5,0,0,0,3.9,29.34
2021,10,22,21,0,3.8,0,0,0,3.4,29.24
2021,10,22,22,0,3.2,0,0,0,3,29.39
2021,10,22,23,0,2.7,0,0,0,2.7,28.95
2021,10,23,0,0,2.2,0,0,0,2.3,29.23
2021,10,23,1,0,2,0,0,0,2.1,28.98
2021,10,23,2,0,1.9,0,0,0,2,28.5
2021,10,23,3,0,1.6,0,0,0,1.9,27.84
2021,10,23,4,0,1.3,0,0,0,1.8,27.91
2021,10,23,5,0,1,0,0,0,1.7,34.17
2021,10,23,6,0,1.1,13,139,26,1.7,337.38
2021,10,23,7,0,2.9,32,575,120,2.5,2368.87
2021,10,23,8,0,5.1,42,708,212,3.4,8746.43
2021,10,23,9,0,6.3,50,761,278,3.4,11381.93
2021,10,23,10,0,7,81,655,297,3.4,12462.14
2021,10,23,11,0,7.5,129,408,261,3.2,12376.34
2021,10,23,12,0,7.6,49,743,265,2.4,10980.17
2021,10,23,13,0,7.4,44,656,189,1.4,8344.04
2021,10,23,14,0,6.1,42,318,87,1.2,3913.03
2021,10,23,15,0,4.5,7,43,11,1.4,260.4
2021,10,23,16,0,3.4,0,0,0,1.5,30.68
2021,10,23,17,0,2.9,0,0,0,1.6,30.02
2021,10,23,18,0,2.5,0,0,0,1.8,29.96
2021,10,23,19,0,2.3,0,0,0,2,29.51
2021,10,23,20,0,2.3,0,0,0,2.1,29.18
2021,10,23,21,0,2.3,0,0,0,2.3,28.13
2021,10,23,22,0,2.9,0,0,0,2.7,28.16
2021,10,23,23,0,3.7,0,0,0,3.2,27.85
2021,10,24,0,0,4.6,0,0,0,3.6,27.28
2021,10,24,1,0,5.8,0,0,0,4.3,27.28
2021,10,24,2,0,6.8,0,0,0,4.9,27.25
2021,10,24,3,0,7.2,0,0,0,4.9,26.88
2021,10,24,4,0,7.4,0,0,0,4.7,26.98
2021,10,24,5,0,7.4,0,0,0,4.7,26.93
2021,10,24,6,0,7.5,4,0,4,4.7,159.1
2021,10,24,7,0,7.9,22,0,22,4.6,523.58
2021,10,24,8,0,8.6,54,0,54,4.8,558.44
2021,10,24,9,0,9.5,81,0,81,5.1,918.88
2021,10,24,10,0,10.1,55,0,55,5.3,1188.4
2021,10,24,11,0,10.6,45,0,45,5.4,984.98
2021,10,24,12,0,10.6,47,0,47,5.4,1305.32
2021,10,24,13,0,10.1,21,0,21,5.3,1158.24
2021,10,24,14,0,9.8,31,0,31,5.1,632.82
2021,10,24,15,0,9.6,5,0,5,5.1,153.39
2021,10,24,16,0,9.7,0,0,0,5.4,30.01
2021,10,24,17,0,9.6,0,0,0,5.7,30.04
2021,10,24,18,0,9.6,0,0,0,5.6,30.19
2021,10,24,19,0,9.7,0,0,0,5.6,30.02
2021,10,24,20,0,9.7,0,0,0,5.8,30.07
2021,10,24,21,0,9.4,0,0,0,5.8,30.36
2021,10,24,22,0,8.9,0,0,0,5.4,30.81
2021,10,24,23,0,8.3,0,0,0,4.9,30.32
2021,10,25,0,0,7.9,0,0,0,4.6,30.36
2021,10,25,1,0,7.6,0,0,0,4.5,30.39
2021,10,25,2,0,7.4,0,0,0,4.3,30.56
2021,10,25,3,0,7.1,0,0,0,4.1,30.57
2021,10,25,4,0,6.8,0,0,0,4,30.13
2021,10,25,5,0,6.6,0,0,0,3.9,30.49
2021,10,25,6,0,6.7,3,0,3,3.9,222.65
2021,10,25,7,0,6.9,35,0,35,3.8,639.95
2021,10,25,8,0,7.5,102,0,102,3.7,1283.75
2021,10,25,9,0,8.3,119,0,119,3.9,2566.86
2021,10,25,10,0,9.1,111,0,111,4,1516.67
2021,10,25,11,0,9.7,82,0,82,4.2,1062.73
2021,10,25,12,0,9.9,48,0,48,4.3,662.39
2021,10,25,13,0,9.7,19,0,19,4.2,723.7
2021,10,25,14,0,9.3,28,0,28,4,267.09
2021,10,25,15,0,9.1,3,0,3,4,87.23
2021,10,25,16,0,9.2,0,0,0,4.6,31.66
2021,10,25,17,0,9.4,0,0,0,4.9,31.44
2021,10,25,18,0,9.4,0,0,0,4.5,31.25
2021,10,25,19,0,9.6,0,0,0,4.3,31.18
2021,10,25,20,0,9.7,0,0,0,4.2,30.88
2021,10,25,21,0,9.7,0,0,0,4.1,31.3
2021,10,25,22,0,9.7,0,0,0,3.9,31.4
2021,10,25,23,0,9.5,0,0,0,3.8,31.21
2021,10,26,0,0,9.2,0,0,0,3.9,31.08
2021,10,26,1,0,9.2,0,0,0,4.4,31.28
2021,10,26,2,0,9.1,0,0,0,4.6,31.28
2021,10,26,3,0,8.4,0,0,0,4.3,31.06
2021,10,26,4,0,7.9,0,0,0,4.3,31.16
2021,10,26,5,0,7.7,0,0,0,4.6,31.07
2021,10,26,6,0,7.5,11,36,14,4.7,220.21
2021,10,26,7,0,7.5,44,320,88,4.8,907.49
2021,10,26,8,0,8.1,80,400,168,4.8,7520.06
2021,10,26,9,0,9,131,91,155,4.7,8884.45
2021,10,26,10,0,9.8,153,231,226,4.7,11817.42
2021,10,26,11,0,10.2,94,540,260,4.8,11767.79
2021,10,26,12,0,10.1,62,636,235,4.8,10391.46
2021,10,26,13,0,9.5,52,559,165,4.7,7862.25
2021,10,26,14,0,8.5,28,413,78,4.5,3736.12
2021,10,26,15,0,7.6,5,12,6,4.1,160.28
2021,10,26,16,0,6.8,0,0,0,3.6,32.91
2021,10,26,17,0,6.4,0,0,0,3.5,32.3
2021,10,26,18,0,6.4,0,0,0,3.6,31.46
2021,10,26,19,0,6.5,0,0,0,3.9,30.84
2021,10,26,20,0,6.7,0,0,0,4.1,30.55
2021,10,26,21,0,7.1,0,0,0,4.2,30.07
2021,10,26,22,0,7.7,0,0,0,4.4,29.92
2021,10,26,23,0,7.8,0,0,0,4.3,29.55
2021,10,27,0,0,7.5,0,0,0,3.8,29.54
2021,10,27,1,0,7.4,0,0,0,3.7,29.56
2021,10,27,2,0,7.5,0,0,0,3.9,29.54
2021,10,27,3,0,7.7,0,0,0,4.6,29.48
2021,10,27,4,0,8.3,0,0,0,5.3,29.4
2021,10,27,5,0,9.5,0,0,0,5.1,29.52
2021,10,27,6,0,10.6,1,0,1,5.6,65.21
2021,10,27,7,0,11.2,19,0,19,6.2,249.05
2021,10,27,8,0,11.4,42,0,42,5.9,755.05
2021,10,27,9,0,11.8,45,0,45,5.9,1266.15
2021,10,27,10,0,12.2,131,10,134,6,3418.67
2021,10,27,11,0,12.5,149,206,212,5.8,10776.34
2021,10,27,12,0,12.8,123,250,188,5.3,9800.52
2021,10,27,13,0,12.6,52,530,156,5,4624.86
2021,10,27,14,0,11.8,37,135,54,4.8,872.39
2021,10,27,15,0,10.8,0,0,0,4.6,119.91
2021,10,27,16,0,10.3,0,0,0,4.4,32.67
2021,10,27,17,0,10,0,0,0,4.2,33.03
2021,10,27,18,0,9.8,0,0,0,4.1,32.76
2021,10,27,19,0,9.9,0,0,0,4.4,32.3
2021,10,27,20,0,10.1,0,0,0,4.8,31.97
2021,10,27,21,0,10.4,0,0,0,5.1,32.12
2021,10,27,22,0,10.7,0,0,0,5.3,32.2
2021,10,27,23,0,11,0,0,0,5.3,32.39
2021,10,28,0,0,11.3,0,0,0,5.1,32.53
2021,10,28,1,0,11.3,0,0,0,4.8,32.62
2021,10,28,2,0,11.4,0,0,0,4.9,32.89
2021,10,28,3,0,11.3,0,0,0,5,33.04
2021,10,28,4,0,11.4,0,0,0,4.8,33.09
2021,10,28,5,0,11.4,0,0,0,4.7,32.81
2021,10,28,6,0,11.5,1,0,1,5,106.13
2021,10,28,7,0,11.6,9,0,9,5.3,304.04
2021,10,28,8,0,11.8,10,0,10,5.6,326.69
2021,10,28,9,0,12,12,0,12,6,390.75
2021,10,28,10,0,11.9,11,0,11,6.2,588.39
2021,10,28,11,0,11.8,23,0,23,6.2,590.2
2021,10,28,12,0,11.7,47,0,47,6.2,417.67
2021,10,28,13,0,11.7,31,0,31,6.3,339.13
2021,10,28,14,0,11.7,25,0,25,6.3,246.84
2021,10,28,15,0,11.7,1,0,1,6.1,64.52
2021,10,28,16,0,11.7,0,0,0,5.8,34.73
2021,10,28,17,0,11.6,0,0,0,5.6,34.24
2021,10,28,18,0,11.5,0,0,0,5.6,34.56
2021,10,28,19,0,11.1,0,0,0,5.4,34.35
2021,10,28,20,0,10.6,0,0,0,5.2,34.26
2021,10,28,21,0,10.4,0,0,0,5.1,33.86
2021,10,28,22,0,10,0,0,0,4.7,33.53
2021,10,28,23,0,9.6,0,0,0,4.2,33.51
2021,10,29,0,0,9.4,0,0,0,4,33.49
2021,10,29,1,0,9.2,0,0,0,3.8,32.85
2021,10,29,2,0,9.4,0,0,0,3.9,32.76
2021,10,29,3,0,9.9,0,0,0,4.1,32.91
2021,10,29,4,0,9.9,0,0,0,3.9,32.28
2021,10,29,5,0,9.3,0,0,0,3.3,32.82
2021,10,29,6,0,8.4,7,9,8,2.8,142.95
2021,10,29,7,0,8.6,34,0,34,2.8,447.32
2021,10,29,8,0,9.4,50,0,50,3.2,650.11
2021,10,29,9,0,10.2,34,0,34,3.5,776.32
2021,10,29,10,0,10.8,34,0,34,3.5,561.89
2021,10,29,11,0,11.2,31,0,31,3.4,592.49
2021,10,29,12,0,11.3,38,0,38,3.2,563.86
2021,10,29,13,0,11,41,0,41,2.9,945.81
2021,10,29,14,0,9.9,24,0,24,2.5,295.6
2021,10,29,15,0,8.6,2,0,2,2.1,53.23
2021,10,29,16,0,7.6,0,0,0,1.9,34.48
2021,10,29,17,0,7.2,0,0,0,1.7,33.96
2021,10,29,18,0,7,0,0,0,1.7,33.56
2021,10,29,19,0,6.8,0,0,0,1.7,33.68
2021,10,29,20,0,6.6,0,0,0,1.6,33.61
2021,10,29,21,0,6.4,0,0,0,1.7,33.41
2021,10,29,22,0,6.3,0,0,0,1.7,33.15
2021,10,29,23,0,6.1,0,0,0,1.7,32.78
2021,10,30,0,0,6,0,0,0,1.8,32.91
2021,10,30,1,0,5.9,0,0,0,1.8,32.88
2021,10,30,2,0,5.9,0,0,0,1.9,32.74
2021,10,30,3,0,6,0,0,0,2,32.13
2021,10,30,4,0,6.7,0,0,0,2.4,31.51
2021,10,30,5,0,7.6,0,0,0,2.9,31.19
2021,10,30,6,0,7.9,2,0,2,3.3,87.87
2021,10,30,7,0,8.4,30,0,30,3.4,219.83
2021,10,30,8,0,9.3,27,0,27,3.3,441.11
2021,10,30,9,0,10.5,48,0,48,3.3,610.01
2021,10,30,10,0,11.5,123,0,123,3.7,5123.36
2021,10,30,11,0,11.8,77,0,77,3.5,4360.04
2021,10,30,12,0,11.7,101,0,101,2.6,1700.15
2021,10,30,13,0,11,73,0,73,2.3,1230.89
2021,10,30,14,0,9.7,22,0,22,2,478.82
2021,10,30,15,0,8.5,0,0,0,1.7,74.85
2021,10,30,16,0,8.2,0,0,0,1.6,33.03
2021,10,30,17,0,8.3,0,0,0,1.4,33.01
2021,10,30,18,0,8.4,0,0,0,1.6,32.87
2021,10,30,19,0,8.5,0,0,0,2.6,32.68
2021,10,30,20,0,8.8,0,0,0,3.4,32.87
2021,10,30,21,0,8.8,0,0,0,3.4,32.96
2021,10,30,22,0,8.6,0,0,0,3.3,32.7
2021,10,30,23,0,8.6,0,0,0,3.6,32.62
2021,10,31,0,0,8.5,0,0,0,4,32.73
2021,10,31,1,0,8.3,0,0,0,4.1,32.84
2021,10,31,2,0,8,0,0,0,3.8,32.86
2021,10,31,3,0,7.6,0,0,0,3.3,32.74
2021,10,31,4,0,7.4,0,0,0,2.5,32.78
2021,10,31,5,0,7.3,0,0,0,2.2,32.54
2021,10,31,6,0,7.3,2,0,2,2.4,32.54
2021,10,31,7,0,7.6,37,61,45,2.8,71.6
2021,10,31,8,0,8.5,61,0,61,3.5,568.61
2021,10,31,9,0,9.4,77,0,77,4.7,2783.58
2021,10,31,10,0,10,109,0,109,5,3593.9
2021,10,31,11,0,10.3,149,0,149,5.1,7728.61
2021,10,31,12,0,10.2,115,229,170,4.9,6930.83
2021,10,31,13,0,9.7,61,378,129,4.7,8811.08
2021,10,31,14,0,8.8,29,208,49,4.1,6886.6
2021,10,31,15,0,7.7,1,7,2,3.3,2312.38
2021,10,31,16,0,7,0,0,0,2.6,52.84
2021,10,31,17,0,6.4,0,0,0,2.2,33.32
2021,10,31,18,0,6,0,0,0,2.1,32.9
2021,10,31,19,0,5.9,0,0,0,1.7,32.3
2021,10,31,20,0,5.9,0,0,0,1.5,31.77
2021,10,31,21,0,6.2,0,0,0,1.6,31.37
2021,10,31,22,0,6.6,0,0,0,2.5,30.95
2021,10,31,23,0,7.1,0,0,0,3.8,30.87
2021,11,1,0,0,7.2,0,0,0,4.6,30.84
2021,11,1,1,0,7.3,0,0,0,5.3,30.68
2021,11,1,2,0,7.9,0,0,0,6.3,30.9
2021,11,1,3,0,8.6,0,0,0,7,30.63
2021,11,1,4,0,9.4,0,0,0,6.8,30.89
2021,11,1,5,0,9.7,0,0,0,6.3,30.71
2021,11,1,6,0,9.5,1,0,1,5.6,45.8
2021,11,1,7,0,9.2,17,0,17,4.7,193.96
2021,11,1,8,0,9,19,0,19,4.3,323.97
2021,11,1,9,0,8.9,51,0,51,3.9,325.06
2021,11,1,10,0,8.9,50,0,50,3.4,361.56
2021,11,1,11,0,9.1,44,0,44,3.1,446.53
2021,11,1,12,0,9.3,45,0,45,2.9,511.61
2021,11,1,13,0,9.3,47,0,47,2.9,530.77
2021,11,1,14,0,9,22,0,22,3,408.95
2021,11,1,15,0,9,1,0,1,3.5,87.89
2021,11,1,16,0,9.1,0,0,0,3.7,32.99
2021,11,1,17,0,9.2,0,0,0,3.7,32.55
2021,11,1,18,0,9.2,0,0,0,4.2,32.2
2021,11,1,19,0,9,0,0,0,4,31.75
2021,11,1,20,0,8.7,0,0,0,3.3,31.75
2021,11,1,21,0,8.6,0,0,0,3.1,31.63
2021,11,1,22,0,8.2,0,0,0,3.1,31.88
2021,11,1,23,0,7.6,0,0,0,3,31.56
2021,11,2,0,0,7.4,0,0,0,3.1,31.06
2021,11,2,1,0,7.2,0,0,0,3.1,31.38
2021,11,2,2,0,7.1,0,0,0,3.2,31.31
2021,11,2,3,0,7.1,0,0,0,3.1,31.01
2021,11,2,4,0,7.1,0,0,0,2.8,30.65
2021,11,2,5,0,7,0,0,0,2.6,30.77
2021,11,2,6,0,6.9,1,0,1,2.3,52.21
2021,11,2,7,0,7.1,19,0,19,2.1,587.31
2021,11,2,8,0,7.6,50,0,50,2.1,1099.49
2021,11,2,9,0,8.1,72,0,72,2.1,1538.04
2021,11,2,10,0,8.5,73,0,73,2.2,1304.49
2021,11,2,11,0,8.7,96,0,96,2.2,1317.12
2021,11,2,12,0,8.5,81,0,81,2.2,1067.22
2021,11,2,13,0,8.2,57,0,57,1.9,590.2
2021,11,2,14,0,7.6,21,0,21,1.6,263.58
2021,11,2,15,0,7.2,0,0,0,1.3,46.46
2021,11,2,16,0,7.1,0,0,0,1.1,32.37
2021,11,2,17,0,7,0,0,0,1.3,32.65
2021,11,2,18,0,6.9,0,0,0,1.3,32.59
2021,11,2,19,0,6.8,0,0,0,1,32.36
2021,11,2,20,0,6.7,0,0,0,1.2,31.64
2021,11,2,21,0,6.5,0,0,0,1.5,31.6
2021,11,2,22,0,6.4,0,0,0,1.5,31.69
2021,11,2,23,0,6.4,0,0,0,1.4,32.09
2021,11,3,0,0,6.4,0,0,0,1.5,31.96
2021,11,3,1,0,6.4,0,0,0,1.7,31.83
2021,11,3,2,0,6.4,0,0,0,1.9,31.41
2021,11,3,3,0,6.5,0,0,0,2,31.29
2021,11,3,4,0,6.4,0,0,0,2.1,30.9
2021,11,3,5,0,6.4,0,0,0,2,31.3
2021,11,3,6,0,6.4,1,0,1,1.8,58.93
2021,11,3,7,0,6.4,15,0,15,1.6,365.52
2021,11,3,8,0,6.4,60,0,60,1.5,672.12
2021,11,3,9,0,6.4,100,0,100,1.6,1255.4
2021,11,3,10,0,6.4,81,0,81,1.7,2239.25
2021,11,3,11,0,6.3,39,0,39,1.6,703.46
2021,11,3,12,0,6.3,32,0,32,1.7,903.39
2021,11,3,13,0,6.2,41,27,44,2.1,356.16
2021,11,3,14,0,6.1,20,39,25,2.3,234.47
2021,11,3,15,0,6,0,0,0,2.2,46.42
2021,11,3,16,0,6,0,0,0,2,32.24
2021,11,3,17,0,6.1,0,0,0,2.2,31.69
2021,11,3,18,0,6.2,0,0,0,2.3,31.8
2021,11,3,19,0,6.1,0,0,0,2.3,30.99
2021,11,3,20,0,5.9,0,0,0,2.1,30.68
2021,11,3,21,0,5.6,0,0,0,1.8,31.01
2021,11,3,22,0,5.2,0,0,0,1.5,31.21
2021,11,3,23,0,4.5,0,0,0,1.4,31.16
2021,11,4,0,0,4,0,0,0,1.4,30.9
2021,11,4,1,0,3.7,0,0,0,1.3,30.97
2021,11,4,2,0,3.5,0,0,0,1.1,30.62
2021,11,4,3,0,3.3,0,0,0,1,30.46
2021,11,4,4,0,3.2,0,0,0,0.9,30.72
2021,11,4,5,0,3.4,0,0,0,0.8,30.77
2021,11,4,6,0,3.8,1,0,1,0.8,65.93
2021,11,4,7,0,4.3,28,0,28,0.9,270.59
2021,11,4,8,0,5.2,43,0,43,1,446.02
2021,11,4,9,0,6.1,48,0,48,1.1,660.53
2021,11,4,10,0,6.7,56,0,56,1.2,724.95
2021,11,4,11,0,7,57,0,57,1.1,818.51
2021,11,4,12,0,6.9,45,0,45,1.1,540.34
2021,11,4,13,0,6.4,44,0,44,1.2,475.77
2021,11,4,14,0,5,22,0,22,1.1,320.73
2021,11,4,15,0,3.9,0,0,0,1.2,51.43
2021,11,4,16,0,3.5,0,0,0,1,30.37
2021,11,4,17,0,3.4,0,0,0,1.2,30.45
2021,11,4,18,0,3.3,0,0,0,1.5,29.75
2021,11,4,19,0,3.5,0,0,0,1.5,29.78
2021,11,4,20,0,4,0,0,0,1.6,30.26
2021,11,4,21,0,4.2,0,0,0,1.6,30.26
2021,11,4,22,0,3.9,0,0,0,1.5,30.16
2021,11,4,23,0,3.1,0,0,0,1.7,29.93
2021,11,5,0,0,2.3,0,0,0,1.8,30.08
2021,11,5,1,0,1.8,0,0,0,1.7,30.18
2021,11,5,2,0,1.5,0,0,0,1.6,30.3
2021,11,5,3,0,1.3,0,0,0,1.5,29.69
2021,11,5,4,0,1.2,0,0,0,1.4,28.97
2021,11,5,5,0,1,0,0,0,1.4,28.59
2021,11,5,6,0,1,2,0,2,1.4,95.2
2021,11,5,7,0,1.5,30,93,39,1.4,902.24
2021,11,5,8,0,2.6,54,393,125,1.5,1958.65
2021,11,5,9,0,3.5,57,590,193,2,2317.36
2021,11,5,10,0,4.2,94,262,161,2.7,3978.84
2021,11,5,11,0,5,104,263,172,2.9,7468.39
2021,11,5,12,0,5.2,86,279,142,2.6,6295
2021,11,5,13,0,4.9,35,541,116,2.2,6319.5
2021,11,5,14,0,3.7,16,220,36,1.8,1394.98
2021,11,5,15,0,2.4,0,0,0,1.7,80.73
2021,11,5,16,0,1.9,0,0,0,1.8,29.67
2021,11,5,17,0,1.6,0,0,0,1.7,28.92
2021,11,5,18,0,1.4,0,0,0,1.6,28.64
2021,11,5,19,0,1.3,0,0,0,1.6,28.06
2021,11,5,20,0,1.4,0,0,0,1.7,27.76
2021,11,5,21,0,1.8,0,0,0,2,27.5
2021,11,5,22,0,2.5,0,0,0,2.4,27.2
2021,11,5,23,0,3.7,0,0,0,3.3,27.09
2021,11,6,0,0,4.3,0,0,0,4,27.3
2021,11,6,1,0,4.1,0,0,0,4.1,27.49
2021,11,6,2,0,3.8,0,0,0,4.3,27.62
2021,11,6,3,0,3.6,0,0,0,4.1,27.74
2021,11,6,4,0,2.8,0,0,0,3.5,27.87
2021,11,6,5,0,2,0,0,0,2.7,28.08
2021,11,6,6,0,1.4,1,10,2,2.2,103.06
2021,11,6,7,0,1.8,21,303,52,2.1,380.68
2021,11,6,8,0,3.4,32,632,137,2.3,4138.99
2021,11,6,9,0,5,47,666,196,2.3,9477.14
2021,11,6,10,0,6.1,70,523,201,1.9,10667.76
2021,11,6,11,0,6.4,67,56,80,1.4,3217.74
2021,11,6,12,0,6,85,205,128,0.8,1069.56
2021,11,6,13,0,5.1,68,78,78,0.5,2032.36
2021,11,6,14,0,4,10,75,18,0.5,617.15
2021,11,6,15,0,3.5,0,0,0,0.8,34.69
2021,11,6,16,0,3.5,0,0,0,1.4,29.73
2021,11,6,17,0,3.4,0,0,0,1.6,29.54
2021,11,6,18,0,3.3,0,0,0,1.6,29.41
2021,11,6,19,0,3.3,0,0,0,1.6,29.12
2021,11,6,20,0,3.4,0,0,0,1.9,28.5
2021,11,6,21,0,4,0,0,0,2.4,28.5
2021,11,6,22,0,4.8,0,0,0,3.1,28.63
2021,11,6,23,0,5.1,0,0,0,3.5,28.63
2021,11,7,0,0,4.9,0,0,0,3.6,28.62
2021,11,7,1,0,4.7,0,0,0,3.4,28.52
2021,11,7,2,0,4.5,0,0,0,3.1,28.48
2021,11,7,3,0,4.4,0,0,0,3.1,28.83
2021,11,7,4,0,4.3,0,0,0,3.4,28.8
2021,11,7,5,0,3.9,0,0,0,3.9,28.63
2021,11,7,6,0,3.6,1,0,1,4,28.51
2021,11,7,7,0,3.3,13,0,13,3.8,190.44
2021,11,7,8,0,3,17,0,17,3.8,414.17
2021,11,7,9,0,2.5,11,0,11,4,592.39
2021,11,7,10,0,2.1,20,0,20,4.1,687.01
2021,11,7,11,0,2,38,0,38,4,483.62
2021,11,7,12,0,1.9,40,0,40,3.9,412.86
2021,11,7,13,0,1.8,46,0,46,3.8,278.75
2021,11,7,14,0,1.9,10,0,10,3.9,160.7
2021,11,7,15,0,2,0,0,0,3.8,28.75
2021,11,7,16,0,2,0,0,0,3.9,28.93
2021,11,7,17,0,1.8,0,0,0,4.2,27.89
2021,11,7,18,0,1.7,0,0,0,3.6,28.35
2021,11,7,19,0,1.6,0,0,0,3.1,28.05
2021,11,7,20,0,1.2,0,0,0,3.1,27.79
2021,11,7,21,0,1,0,0,0,3.1,28.14
2021,11,7,22,0,1.2,0,0,0,3.1,28.17
2021,11,7,23,0,1.2,0,0,0,3.1,28.24
2021,11,8,0,0,1.1,0,0,0,2.8,28.04
2021,11,8,1,0,0.8,0,0,0,2.3,27.98
2021,11,8,2,0,-0.1,0,0,0,2,27.89
2021,11,8,3,0,-0.8,0,0,0,1.8,27.64
2021,11,8,4,0,-1.2,0,0,0,1.7,27.54
2021,11,8,5,0,-1.2,0,0,0,1.7,27.63
2021,11,8,6,0,-1.3,1,0,1,1.6,61.13
2021,11,8,7,0,-1.2,26,0,26,1.5,332.41
2021,11,8,8,0,-0.6,56,0,56,1.7,854.87
2021,11,8,9,0,0.2,68,0,68,1.8,2557.39
2021,11,8,10,0,0.8,92,0,92,1.5,6234.2
2021,11,8,11,0,1.2,93,0,93,1.2,1665.94
2021,11,8,12,0,1.2,75,0,75,1,1142.48
2021,11,8,13,0,0.8,50,0,50,1.1,561.68
2021,11,8,14,0,-0.4,15,0,15,1.3,242.93
2021,11,8,15,0,-1.3,0,0,0,1.2,33.34
2021,11,8,16,0,-1.5,0,0,0,1.2,27.81
2021,11,8,17,0,-1.7,0,0,0,1.4,27.7
2021,11,8,18,0,-1.7,0,0,0,1.7,27.39
2021,11,8,19,0,-1.6,0,0,0,1.6,27.22
2021,11,8,20,0,-1.4,0,0,0,1.7,27.01
2021,11,8,21,0,-0.9,0,0,0,1.9,26.71
2021,11,8,22,0,-0.2,0,0,0,2.5,26.08
2021,11,8,23,0,0.2,0,0,0,3.2,25.95
2021,11,9,0,0,0.3,0,0,0,3.4,25.75
2021,11,9,1,0,0.4,0,0,0,3.6,26.2
2021,11,9,2,0,0.5,0,0,0,4.1,26.29
2021,11,9,3,0,0.4,0,0,0,4.3,26.22
2021,11,9,4,0,0.5,0,0,0,4.6,26.54
2021,11,9,5,0,0.8,0,0,0,5.1,26.2
2021,11,9,6,0,1.8,0,0,0,5.4,26.26
2021,11,9,7,0,2.8,5,0,5,5.8,141.49
2021,11,9,8,0,3.1,13,0,13,6,336.26
2021,11,9,9,0,3.8,20,0,20,5.4,531.03
2021,11,9,10,0,5.3,32,0,32,5.2,417.09
2021,11,9,11,0,6.6,29,0,29,5.4,454.73
2021,11,9,12,0,7,38,0,38,5.3,365.5
2021,11,9,13,0,7.3,34,0,34,5.1,244.4
2021,11,9,14,0,7.9,6,0,6,4.9,110.65
2021,11,9,15,0,8.5,0,0,0,4.8,27.61
2021,11,9,16,0,9.1,0,0,0,4.6,28.03
2021,11,9,17,0,9.5,0,0,0,4.6,28.3
2021,11,9,18,0,9.7,0,0,0,4.9,29.06
2021,11,9,19,0,9.8,0,0,0,5,29.33
2021,11,9,20,0,9.7,0,0,0,4.8,29.16
2021,11,9,21,0,9.6,0,0,0,4.8,29.81
2021,11,9,22,0,9.6,0,0,0,5.1,30.31
2021,11,9,23,0,9.9,0,0,0,5.5,30.01
2021,11,10,0,0,10.1,0,0,0,5.6,30.07
2021,11,10,1,0,9.9,0,0,0,5.3,30.73
2021,11,10,2,0,9.4,0,0,0,5.2,30.89
2021,11,10,3,0,8.9,0,0,0,5.2,31.02
2021,11,10,4,0,8.6,0,0,0,5.3,30.93
2021,11,10,5,0,8.4,0,0,0,5.3,30.95
2021,11,10,6,0,8.2,0,0,0,5.3,31.33
2021,11,10,7,0,8.1,13,0,13,5.3,249.81
